pair	pp	group	sentence	spk_thisTrial	voice	wavfile	trial	rating	rt	participant	voiceC	trialC	recognition	simRatingPair
1_4	1	E	31	4	other	spk4_31.wav	73	2	0.854364156723	1	0.5	-0.194560669456067	0.233333333333333	2.7
1_4	1	E	35	4	other	spk4_35.wav	136	2	0.85390996933	1	0.5	0.0690376569037657	0.233333333333333	2.7
1_4	1	E	24	4	other	spk4_24.wav	195	2	0.953015089035	1	0.5	0.315899581589958	0.233333333333333	2.7
1_4	1	E	59	4	other	spk4_59.wav	110	4	2.20726490021	1	0.5	-0.0397489539748954	0.233333333333333	2.7
1_4	1	E	22	4	other	spk4_22.wav	49	3	1.35475492477	1	0.5	-0.294979079497908	0.233333333333333	2.7
1_4	1	E	42	4	other	spk4_42.wav	127	2	1.33885192871	1	0.5	0.0313807531380753	0.233333333333333	2.7
1_4	1	E	41	4	other	spk4_41.wav	225	2	1.43957304955	1	0.5	0.441422594142259	0.233333333333333	2.7
1_4	1	E	27	4	other	spk4_27.wav	116	1	1.72360897064	1	0.5	-0.0146443514644352	0.233333333333333	2.7
1_4	1	E	12	4	other	spk4_12.wav	210	1	0.637202978134	1	0.5	0.378661087866109	0.233333333333333	2.7
1_4	1	E	3	4	other	spk4_3.wav	192	2	0.737939834595	1	0.5	0.303347280334728	0.233333333333333	2.7
1_4	1	E	55	4	other	spk4_55.wav	29	3	1.67302298546	1	0.5	-0.378661087866109	0.233333333333333	2.7
1_4	1	E	18	4	other	spk4_18.wav	60	2	1.85549783707	1	0.5	-0.248953974895398	0.233333333333333	2.7
1_4	1	E	23	4	other	spk4_23.wav	234	2	0.903738975525	1	0.5	0.47907949790795	0.233333333333333	2.7
1_4	1	E	30	4	other	spk4_30.wav	142	3	3.57802605629	1	0.5	0.0941422594142259	0.233333333333333	2.7
1_4	1	E	20	4	other	spk4_20.wav	19	3	1.47276711464	1	0.5	-0.420502092050209	0.233333333333333	2.7
10_10	10	C	43	10	self	spk10_43.wav	235	1	0.420067071915	10	-0.5	0.48326359832636	0.5	2.8
10_10	10	C	41	10	self	spk10_41.wav	92	1	1.64051294327	10	-0.5	-0.115062761506276	0.5	2.8
10_10	10	C	31	10	self	spk10_31.wav	95	1	0.536978006363	10	-0.5	-0.102510460251046	0.5	2.8
10_10	10	C	4	10	self	spk10_4.wav	163	2	0.737545967102	10	-0.5	0.182008368200837	0.5	2.8
10_10	10	C	8	10	self	spk10_8.wav	146	3	0.85457611084	10	-0.5	0.110878661087866	0.5	2.8
10_10	10	C	32	10	self	spk10_32.wav	37	1	0.705399990082	10	-0.5	-0.345188284518828	0.5	2.8
10_10	10	C	42	10	self	spk10_42.wav	155	2	1.02165913582	10	-0.5	0.148535564853556	0.5	2.8
10_10	10	C	58	10	self	spk10_58.wav	113	3	0.503821849823	10	-0.5	-0.0271966527196653	0.5	2.8
10_10	10	C	53	10	self	spk10_53.wav	7	1	1.07312107086	10	-0.5	-0.47071129707113	0.5	2.8
10_10	10	C	36	10	self	spk10_36.wav	59	1	0.671837806702	10	-0.5	-0.253138075313807	0.5	2.8
10_10	10	C	22	10	self	spk10_22.wav	170	3	0.587121963501	10	-0.5	0.211297071129707	0.5	2.8
10_10	10	C	20	10	self	spk10_20.wav	105	2	0.538069963455	10	-0.5	-0.0606694560669456	0.5	2.8
10_10	10	C	30	10	self	spk10_30.wav	187	1	2.30813503265	10	-0.5	0.282426778242678	0.5	2.8
10_10	10	C	49	10	self	spk10_49.wav	157	1	1.28883600235	10	-0.5	0.156903765690377	0.5	2.8
10_10	10	C	29	10	self	spk10_29.wav	2	1	0.869292020798	10	-0.5	-0.49163179916318	0.5	2.8
10_10	10	C	52	10	self	spk10_52.wav	215	2	1.84040498734	10	-0.5	0.399581589958159	0.5	2.8
10_10	10	C	12	10	self	spk10_12.wav	203	2	0.75514793396	10	-0.5	0.349372384937239	0.5	2.8
10_10	10	C	26	10	self	spk10_26.wav	148	2	1.07166814804	10	-0.5	0.119246861924686	0.5	2.8
10_10	10	C	54	10	self	spk10_54.wav	111	2	1.23974514008	10	-0.5	-0.0355648535564854	0.5	2.8
10_10	10	C	10	10	self	spk10_10.wav	99	1	0.971513032913	10	-0.5	-0.0857740585774058	0.5	2.8
10_10	10	C	46	10	self	spk10_46.wav	152	3	0.721921920776	10	-0.5	0.135983263598326	0.5	2.8
10_10	10	C	13	10	self	spk10_13.wav	181	3	0.385583877563	10	-0.5	0.257322175732218	0.5	2.8
10_10	10	C	44	10	self	spk10_44.wav	8	1	0.319713115692	10	-0.5	-0.46652719665272	0.5	2.8
10_10	10	C	37	10	self	spk10_37.wav	143	3	1.85489702225	10	-0.5	0.0983263598326359	0.5	2.8
10_10	10	C	55	10	self	spk10_55.wav	51	1	0.904918909073	10	-0.5	-0.286610878661088	0.5	2.8
10_10	10	C	57	10	self	spk10_57.wav	104	2	1.28909015656	10	-0.5	-0.0648535564853556	0.5	2.8
10_10	10	C	47	10	self	spk10_47.wav	213	3	1.07172989845	10	-0.5	0.391213389121339	0.5	2.8
10_10	10	C	39	10	self	spk10_39.wav	94	2	0.33763384819	10	-0.5	-0.106694560669456	0.5	2.8
10_10	10	C	2	10	self	spk10_2.wav	228	2	0.254092931747	10	-0.5	0.45397489539749	0.5	2.8
10_10	10	C	24	10	self	spk10_24.wav	202	2	0.72104883194	10	-0.5	0.345188284518828	0.5	2.8
10_10	10	C	48	10	self	spk10_48.wav	139	4	0.570401906967	10	-0.5	0.0815899581589958	0.5	2.8
10_10	10	C	50	10	self	spk10_50.wav	205	3	1.68785190582	10	-0.5	0.357740585774059	0.5	2.8
10_10	10	C	27	10	self	spk10_27.wav	233	2	0.954425096512	10	-0.5	0.47489539748954	0.5	2.8
10_10	10	C	11	10	self	spk10_11.wav	231	1	0.535237073898	10	-0.5	0.46652719665272	0.5	2.8
10_10	10	C	1	10	self	spk10_1.wav	72	3	1.53967094421	10	-0.5	-0.198744769874477	0.5	2.8
10_10	10	C	19	10	self	spk10_19.wav	21	1	0.585464954376	10	-0.5	-0.412133891213389	0.5	2.8
10_10	10	C	59	10	self	spk10_59.wav	156	1	0.869204044342	10	-0.5	0.152719665271967	0.5	2.8
10_10	10	C	18	10	self	spk10_18.wav	237	2	0.754155874252	10	-0.5	0.49163179916318	0.5	2.8
10_10	10	C	40	10	self	spk10_40.wav	91	2	1.23871803284	10	-0.5	-0.119246861924686	0.5	2.8
10_10	10	C	45	10	self	spk10_45.wav	226	1	0.3698990345	10	-0.5	0.445606694560669	0.5	2.8
10_10	10	C	34	10	self	spk10_34.wav	26	1	1.33893585205	10	-0.5	-0.391213389121339	0.5	2.8
10_10	10	C	5	10	self	spk10_5.wav	13	1	1.99067997932	10	-0.5	-0.445606694560669	0.5	2.8
10_10	10	C	9	10	self	spk10_9.wav	210	2	0.87021613121	10	-0.5	0.378661087866109	0.5	2.8
10_10	10	C	51	10	self	spk10_51.wav	96	1	1.97316002846	10	-0.5	-0.098326359832636	0.5	2.8
10_10	10	C	23	10	self	spk10_23.wav	29	1	0.720571041107	10	-0.5	-0.378661087866109	0.5	2.8
10_10	10	C	25	10	self	spk10_25.wav	44	2	0.571669816971	10	-0.5	-0.315899581589958	0.5	2.8
10_10	10	C	21	10	self	spk10_21.wav	106	2	1.30682110786	10	-0.5	-0.0564853556485356	0.5	2.8
10_10	10	C	7	10	self	spk10_7.wav	64	2	0.76901102066	10	-0.5	-0.232217573221757	0.5	2.8
10_10	10	C	6	10	self	spk10_6.wav	47	5	1.38893294334	10	-0.5	-0.303347280334728	0.5	2.8
10_10	10	C	28	10	self	spk10_28.wav	209	1	0.520478010178	10	-0.5	0.374476987447699	0.5	2.8
10_10	10	C	14	10	self	spk10_14.wav	30	1	0.319003105164	10	-0.5	-0.374476987447699	0.5	2.8
10_10	10	C	17	10	self	spk10_17.wav	102	2	0.971628189087	10	-0.5	-0.0732217573221757	0.5	2.8
10_10	10	C	16	10	self	spk10_16.wav	158	2	0.770905017853	10	-0.5	0.161087866108787	0.5	2.8
10_10	10	C	60	10	self	spk10_60.wav	78	2	2.47534799576	10	-0.5	-0.173640167364017	0.5	2.8
10_10	10	C	56	10	self	spk10_56.wav	238	1	0.486935138702	10	-0.5	0.49581589958159	0.5	2.8
10_10	10	C	35	10	self	spk10_35.wav	39	1	0.137021064758	10	-0.5	-0.336820083682008	0.5	2.8
10_10	10	C	3	10	self	spk10_3.wav	221	2	2.22442507744	10	-0.5	0.424686192468619	0.5	2.8
10_10	10	C	15	10	self	spk10_15.wav	63	1	0.68746805191	10	-0.5	-0.236401673640167	0.5	2.8
10_10	10	C	38	10	self	spk10_38.wav	69	2	0.302530050278	10	-0.5	-0.211297071129707	0.5	2.8
10_10	10	C	33	10	self	spk10_33.wav	50	1	0.336333036423	10	-0.5	-0.290794979079498	0.5	2.8
10_13	10	C	14	13	other	spk13_14.wav	186	1	0.651757001877	10	0.5	0.278242677824268	0.5	3.3
10_13	10	C	24	13	other	spk13_24.wav	24	1	0.888715982437	10	0.5	-0.399581589958159	0.5	3.3
10_13	10	C	53	13	other	spk13_53.wav	136	2	4.73074603081	10	0.5	0.0690376569037657	0.5	3.3
10_13	10	C	52	13	other	spk13_52.wav	131	5	2.9274930954	10	0.5	0.0481171548117155	0.5	3.3
10_13	10	C	16	13	other	spk13_16.wav	9	1	0.384582996368	10	0.5	-0.46234309623431	0.5	3.3
10_13	10	C	44	13	other	spk13_44.wav	82	2	2.49200391769	10	0.5	-0.156903765690377	0.5	3.3
10_13	10	C	27	13	other	spk13_27.wav	116	3	0.485594034195	10	0.5	-0.0146443514644352	0.5	3.3
10_13	10	C	57	13	other	spk13_57.wav	77	1	0.687303066254	10	0.5	-0.177824267782427	0.5	3.3
10_13	10	C	38	13	other	spk13_38.wav	16	2	0.971576213837	10	0.5	-0.433054393305439	0.5	3.3
10_13	10	C	21	13	other	spk13_21.wav	169	2	1.72203183174	10	0.5	0.207112970711297	0.5	3.3
10_13	10	C	42	13	other	spk13_42.wav	165	1	1.02177095413	10	0.5	0.190376569037657	0.5	3.3
10_13	10	C	18	13	other	spk13_18.wav	135	3	0.58745598793	10	0.5	0.0648535564853556	0.5	3.3
10_13	10	C	4	13	other	spk13_4.wav	225	2	1.84158182144	10	0.5	0.441422594142259	0.5	3.3
10_13	10	C	20	13	other	spk13_20.wav	38	1	1.67453193665	10	0.5	-0.341004184100418	0.5	3.3
10_13	10	C	8	13	other	spk13_8.wav	86	2	1.77376008034	10	0.5	-0.140167364016736	0.5	3.3
10_13	10	C	3	13	other	spk13_3.wav	49	2	0.252847909927	10	0.5	-0.294979079497908	0.5	3.3
10_13	10	C	50	13	other	spk13_50.wav	1	2	0.854918956757	10	0.5	-0.49581589958159	0.5	3.3
10_13	10	C	60	13	other	spk13_60.wav	150	3	2.19126105309	10	0.5	0.127615062761506	0.5	3.3
10_13	10	C	47	13	other	spk13_47.wav	211	2	1.05625486374	10	0.5	0.382845188284519	0.5	3.3
10_13	10	C	19	13	other	spk13_19.wav	147	1	0.637360095978	10	0.5	0.115062761506276	0.5	3.3
10_13	10	C	2	13	other	spk13_2.wav	10	1	0.285840988159	10	0.5	-0.4581589958159	0.5	3.3
10_13	10	C	41	13	other	spk13_41.wav	117	2	0.62095618248	10	0.5	-0.0104602510460251	0.5	3.3
10_13	10	C	5	13	other	spk13_5.wav	216	3	0.370658159256	10	0.5	0.403765690376569	0.5	3.3
10_13	10	C	15	13	other	spk13_15.wav	43	2	1.52299284935	10	0.5	-0.320083682008368	0.5	3.3
10_13	10	C	35	13	other	spk13_35.wav	107	1	0.436201095581	10	0.5	-0.0523012552301255	0.5	3.3
10_13	10	C	49	13	other	spk13_49.wav	176	2	1.18985104561	10	0.5	0.236401673640167	0.5	3.3
10_13	10	C	23	13	other	spk13_23.wav	129	1	1.54024195671	10	0.5	0.0397489539748954	0.5	3.3
10_13	10	C	51	13	other	spk13_51.wav	100	2	2.62471604347	10	0.5	-0.0815899581589958	0.5	3.3
10_13	10	C	7	13	other	spk13_7.wav	88	2	2.19063210487	10	0.5	-0.131799163179916	0.5	3.3
10_13	10	C	36	13	other	spk13_36.wav	75	1	0.586356878281	10	0.5	-0.186192468619247	0.5	3.3
10_13	10	C	26	13	other	spk13_26.wav	90	1	0.754180192947	10	0.5	-0.123430962343096	0.5	3.3
10_13	10	C	11	13	other	spk13_11.wav	23	2	1.27067399025	10	0.5	-0.403765690376569	0.5	3.3
10_13	10	C	34	13	other	spk13_34.wav	118	3	0.935909032822	10	0.5	-0.00627615062761505	0.5	3.3
10_13	10	C	12	13	other	spk13_12.wav	134	3	0.886165857315	10	0.5	0.0606694560669456	0.5	3.3
10_13	10	C	10	13	other	spk13_10.wav	121	2	1.00247192383	10	0.5	0.00627615062761511	0.5	3.3
10_13	10	C	33	13	other	spk13_33.wav	108	1	0.318724870682	10	0.5	-0.0481171548117155	0.5	3.3
10_13	10	C	58	13	other	spk13_58.wav	190	1	0.285169839859	10	0.5	0.294979079497908	0.5	3.3
10_13	10	C	40	13	other	spk13_40.wav	3	3	0.705183982849	10	0.5	-0.48744769874477	0.5	3.3
10_13	10	C	31	13	other	spk13_31.wav	70	2	1.25697088242	10	0.5	-0.207112970711297	0.5	3.3
10_13	10	C	37	13	other	spk13_37.wav	194	1	0.670674085617	10	0.5	0.311715481171548	0.5	3.3
10_13	10	C	43	13	other	spk13_43.wav	153	3	3.14210581779	10	0.5	0.140167364016736	0.5	3.3
10_13	10	C	45	13	other	spk13_45.wav	141	2	0.33802318573	10	0.5	0.0899581589958159	0.5	3.3
10_13	10	C	6	13	other	spk13_6.wav	89	2	1.93838596344	10	0.5	-0.127615062761506	0.5	3.3
10_13	10	C	28	13	other	spk13_28.wav	103	2	0.902688980103	10	0.5	-0.0690376569037657	0.5	3.3
10_13	10	C	13	13	other	spk13_13.wav	161	1	0.603969097137	10	0.5	0.173640167364017	0.5	3.3
10_13	10	C	55	13	other	spk13_55.wav	224	2	1.80749297142	10	0.5	0.437238493723849	0.5	3.3
10_13	10	C	25	13	other	spk13_25.wav	119	2	2.60889315605	10	0.5	-0.002092050209205	0.5	3.3
10_13	10	C	29	13	other	spk13_29.wav	174	2	0.52156496048	10	0.5	0.228033472803347	0.5	3.3
10_13	10	C	30	13	other	spk13_30.wav	192	3	2.22449684143	10	0.5	0.303347280334728	0.5	3.3
10_13	10	C	54	13	other	spk13_54.wav	127	2	0.603688001633	10	0.5	0.0313807531380753	0.5	3.3
10_13	10	C	1	13	other	spk13_1.wav	110	1	0.58838891983	10	0.5	-0.0397489539748954	0.5	3.3
10_13	10	C	48	13	other	spk13_48.wav	164	2	0.837897777557	10	0.5	0.186192468619247	0.5	3.3
10_13	10	C	39	13	other	spk13_39.wav	74	1	0.353083133698	10	0.5	-0.190376569037657	0.5	3.3
10_13	10	C	46	13	other	spk13_46.wav	120	3	1.15672397614	10	0.5	0.002092050209205	0.5	3.3
10_13	10	C	17	13	other	spk13_17.wav	223	2	1.57150912285	10	0.5	0.433054393305439	0.5	3.3
10_13	10	C	9	13	other	spk13_9.wav	239	2	0.75418305397	10	0.5	0.5	0.5	3.3
10_13	10	C	22	13	other	spk13_22.wav	189	1	0.321307897568	10	0.5	0.290794979079498	0.5	3.3
10_13	10	C	59	13	other	spk13_59.wav	198	2	1.23893404007	10	0.5	0.328451882845188	0.5	3.3
10_13	10	C	56	13	other	spk13_56.wav	230	2	0.805761098862	10	0.5	0.46234309623431	0.5	3.3
10_13	10	C	32	13	other	spk13_32.wav	149	2	0.520266056061	10	0.5	0.123430962343096	0.5	3.3
10_5	10	C	19	5	other	spk5_19.wav	0	3	6.13511419296	10	0.5	-0.5	0.5	3.1
10_5	10	C	49	5	other	spk5_49.wav	122	2	2.79277610779	10	0.5	0.0104602510460251	0.5	3.1
10_5	10	C	32	5	other	spk5_32.wav	28	3	2.62535881996	10	0.5	-0.382845188284519	0.5	3.1
10_5	10	C	45	5	other	spk5_45.wav	124	2	1.52085494995	10	0.5	0.0188284518828452	0.5	3.1
10_5	10	C	30	5	other	spk5_30.wav	4	2	1.37291288376	10	0.5	-0.48326359832636	0.5	3.1
10_5	10	C	54	5	other	spk5_54.wav	5	3	1.10507297516	10	0.5	-0.47907949790795	0.5	3.1
10_5	10	C	7	5	other	spk5_7.wav	46	3	0.887454032898	10	0.5	-0.307531380753138	0.5	3.1
10_5	10	C	6	5	other	spk5_6.wav	128	4	0.250905990601	10	0.5	0.0355648535564853	0.5	3.1
10_5	10	C	56	5	other	spk5_56.wav	142	2	0.403198003769	10	0.5	0.0941422594142259	0.5	3.1
10_5	10	C	4	5	other	spk5_4.wav	22	2	1.67087197304	10	0.5	-0.407949790794979	0.5	3.1
10_5	10	C	39	5	other	spk5_39.wav	171	3	0.787626028061	10	0.5	0.215481171548117	0.5	3.1
10_5	10	C	10	5	other	spk5_10.wav	11	1	1.06990194321	10	0.5	-0.45397489539749	0.5	3.1
10_5	10	C	60	5	other	spk5_60.wav	133	5	1.77126216888	10	0.5	0.0564853556485355	0.5	3.1
10_5	10	C	44	5	other	spk5_44.wav	53	3	2.07215595245	10	0.5	-0.278242677824268	0.5	3.1
10_5	10	C	50	5	other	spk5_50.wav	175	2	0.988020896912	10	0.5	0.232217573221757	0.5	3.1
10_5	10	C	12	5	other	spk5_12.wav	81	3	0.902821063995	10	0.5	-0.161087866108787	0.5	3.1
10_5	10	C	46	5	other	spk5_46.wav	217	4	0.837803125381	10	0.5	0.407949790794979	0.5	3.1
10_5	10	C	28	5	other	spk5_28.wav	17	2	0.887769937515	10	0.5	-0.428870292887029	0.5	3.1
10_5	10	C	2	5	other	spk5_2.wav	58	1	1.25510001183	10	0.5	-0.257322175732218	0.5	3.1
10_5	10	C	14	5	other	spk5_14.wav	140	2	0.470484972	10	0.5	0.0857740585774058	0.5	3.1
10_5	10	C	59	5	other	spk5_59.wav	20	3	1.94023418427	10	0.5	-0.416317991631799	0.5	3.1
10_5	10	C	55	5	other	spk5_55.wav	195	2	1.80690002441	10	0.5	0.315899581589958	0.5	3.1
10_5	10	C	57	5	other	spk5_57.wav	35	2	1.30694890022	10	0.5	-0.353556485355649	0.5	3.1
10_5	10	C	35	5	other	spk5_35.wav	144	2	0.637572050095	10	0.5	0.102510460251046	0.5	3.1
10_5	10	C	48	5	other	spk5_48.wav	184	5	2.42500114441	10	0.5	0.269874476987448	0.5	3.1
10_5	10	C	43	5	other	spk5_43.wav	199	2	2.39040398598	10	0.5	0.332635983263598	0.5	3.1
10_5	10	C	21	5	other	spk5_21.wav	227	3	1.37346696854	10	0.5	0.449790794979079	0.5	3.1
10_5	10	C	41	5	other	spk5_41.wav	67	3	1.94191908836	10	0.5	-0.219665271966527	0.5	3.1
10_5	10	C	15	5	other	spk5_15.wav	80	3	0.852578878403	10	0.5	-0.165271966527197	0.5	3.1
10_5	10	C	22	5	other	spk5_22.wav	109	1	0.336485862732	10	0.5	-0.0439330543933054	0.5	3.1
10_5	10	C	31	5	other	spk5_31.wav	151	4	1.03932285309	10	0.5	0.131799163179916	0.5	3.1
10_5	10	C	16	5	other	spk5_16.wav	31	2	0.869868993759	10	0.5	-0.370292887029289	0.5	3.1
10_5	10	C	23	5	other	spk5_23.wav	32	2	0.934574127197	10	0.5	-0.366108786610879	0.5	3.1
10_5	10	C	5	5	other	spk5_5.wav	154	3	0.5375020504	10	0.5	0.144351464435146	0.5	3.1
10_5	10	C	11	5	other	spk5_11.wav	168	3	1.63846611977	10	0.5	0.202928870292887	0.5	3.1
10_5	10	C	17	5	other	spk5_17.wav	61	1	2.1401848793	10	0.5	-0.244769874476987	0.5	3.1
10_5	10	C	9	5	other	spk5_9.wav	182	3	0.035003900528	10	0.5	0.261506276150628	0.5	3.1
10_5	10	C	37	5	other	spk5_37.wav	236	4	0.936028957367	10	0.5	0.48744769874477	0.5	3.1
10_5	10	C	26	5	other	spk5_26.wav	68	1	0.419394016266	10	0.5	-0.215481171548117	0.5	3.1
10_5	10	C	47	5	other	spk5_47.wav	160	2	2.24141716957	10	0.5	0.169456066945607	0.5	3.1
10_5	10	C	58	5	other	spk5_58.wav	40	2	2.24120593071	10	0.5	-0.332635983263598	0.5	3.1
10_5	10	C	18	5	other	spk5_18.wav	166	2	2.60885691643	10	0.5	0.194560669456067	0.5	3.1
10_5	10	C	3	5	other	spk5_3.wav	207	2	0.25198507309	10	0.5	0.366108786610879	0.5	3.1
10_5	10	C	42	5	other	spk5_42.wav	204	2	0.520270109177	10	0.5	0.353556485355649	0.5	3.1
10_5	10	C	27	5	other	spk5_27.wav	178	3	1.30590105057	10	0.5	0.244769874476987	0.5	3.1
10_5	10	C	1	5	other	spk5_1.wav	196	1	0.771589040756	10	0.5	0.320083682008368	0.5	3.1
10_5	10	C	13	5	other	spk5_13.wav	218	3	0.370953083038	10	0.5	0.412133891213389	0.5	3.1
10_5	10	C	25	5	other	spk5_25.wav	60	1	0.919458866119	10	0.5	-0.248953974895398	0.5	3.1
10_5	10	C	53	5	other	spk5_53.wav	132	2	1.52274394035	10	0.5	0.0523012552301255	0.5	3.1
10_5	10	C	20	5	other	spk5_20.wav	93	3	1.22337412834	10	0.5	-0.110878661087866	0.5	3.1
10_5	10	C	51	5	other	spk5_51.wav	79	4	0.9710958004	10	0.5	-0.169456066945607	0.5	3.1
10_5	10	C	38	5	other	spk5_38.wav	200	3	0.636192798615	10	0.5	0.336820083682008	0.5	3.1
10_5	10	C	52	5	other	spk5_52.wav	126	3	0.920830965042	10	0.5	0.0271966527196653	0.5	3.1
10_5	10	C	33	5	other	spk5_33.wav	191	1	0.603339910507	10	0.5	0.299163179916318	0.5	3.1
10_5	10	C	34	5	other	spk5_34.wav	179	2	0.285559892654	10	0.5	0.248953974895398	0.5	3.1
10_5	10	C	29	5	other	spk5_29.wav	193	1	1.53766489029	10	0.5	0.307531380753138	0.5	3.1
10_5	10	C	8	5	other	spk5_8.wav	125	3	1.35580801964	10	0.5	0.0230125523012552	0.5	3.1
10_5	10	C	24	5	other	spk5_24.wav	71	1	1.06972312927	10	0.5	-0.202928870292887	0.5	3.1
10_5	10	C	40	5	other	spk5_40.wav	97	3	0.437595129013	10	0.5	-0.0941422594142259	0.5	3.1
10_5	10	C	36	5	other	spk5_36.wav	85	2	0.169612169266	10	0.5	-0.144351464435146	0.5	3.1
10_8	10	C	57	8	other	spk8_57.wav	123	3	0.336087942123	10	0.5	0.0146443514644351	0.5	3.5
10_8	10	C	55	8	other	spk8_55.wav	6	2	1.77235984802	10	0.5	-0.47489539748954	0.5	3.5
10_8	10	C	42	8	other	spk8_42.wav	56	2	4.16218996048	10	0.5	-0.265690376569038	0.5	3.5
10_8	10	C	35	8	other	spk8_35.wav	33	2	2.95940089226	10	0.5	-0.361924686192469	0.5	3.5
10_8	10	C	30	8	other	spk8_30.wav	52	3	0.153738975525	10	0.5	-0.282426778242678	0.5	3.5
10_8	10	C	51	8	other	spk8_51.wav	98	2	0.653760910034	10	0.5	-0.0899581589958159	0.5	3.5
10_8	10	C	49	8	other	spk8_49.wav	87	2	1.62311410904	10	0.5	-0.135983263598326	0.5	3.5
10_8	10	C	47	8	other	spk8_47.wav	14	3	2.34105181694	10	0.5	-0.441422594142259	0.5	3.5
10_8	10	C	10	8	other	spk8_10.wav	27	4	1.55632019043	10	0.5	-0.387029288702929	0.5	3.5
10_8	10	C	33	8	other	spk8_33.wav	15	3	0.93793797493	10	0.5	-0.437238493723849	0.5	3.5
10_8	10	C	28	8	other	spk8_28.wav	62	2	0.887810945511	10	0.5	-0.240585774058577	0.5	3.5
10_8	10	C	38	8	other	spk8_38.wav	19	3	2.42531895638	10	0.5	-0.420502092050209	0.5	3.5
10_8	10	C	58	8	other	spk8_58.wav	45	3	1.79028391838	10	0.5	-0.311715481171548	0.5	3.5
10_8	10	C	48	8	other	spk8_48.wav	180	4	1.62210893631	10	0.5	0.253138075313807	0.5	3.5
10_8	10	C	17	8	other	spk8_17.wav	137	4	0.42142701149	10	0.5	0.0732217573221757	0.5	3.5
10_8	10	C	27	8	other	spk8_27.wav	34	3	0.386540174484	10	0.5	-0.357740585774059	0.5	3.5
10_8	10	C	8	8	other	spk8_8.wav	76	3	4.31343388557	10	0.5	-0.182008368200837	0.5	3.5
10_8	10	C	16	8	other	spk8_16.wav	36	2	0.704153060913	10	0.5	-0.349372384937238	0.5	3.5
10_8	10	C	6	8	other	spk8_6.wav	73	3	2.25579810143	10	0.5	-0.194560669456067	0.5	3.5
10_8	10	C	11	8	other	spk8_11.wav	12	2	0.669927835464	10	0.5	-0.449790794979079	0.5	3.5
10_8	10	C	37	8	other	spk8_37.wav	41	4	6.65255999565	10	0.5	-0.328451882845188	0.5	3.5
10_8	10	C	41	8	other	spk8_41.wav	201	2	0.687433004379	10	0.5	0.341004184100418	0.5	3.5
10_8	10	C	12	8	other	spk8_12.wav	162	4	0.952564001083	10	0.5	0.177824267782427	0.5	3.5
10_8	10	C	45	8	other	spk8_45.wav	42	2	0.720895051956	10	0.5	-0.324267782426778	0.5	3.5
10_8	10	C	34	8	other	spk8_34.wav	138	3	0.454789161682	10	0.5	0.0774058577405857	0.5	3.5
10_8	10	C	25	8	other	spk8_25.wav	18	2	1.67137384415	10	0.5	-0.424686192468619	0.5	3.5
10_8	10	C	54	8	other	spk8_54.wav	206	3	0.167366981506	10	0.5	0.361924686192469	0.5	3.5
10_8	10	C	59	8	other	spk8_59.wav	167	3	1.53790807724	10	0.5	0.198744769874477	0.5	3.5
10_8	10	C	13	8	other	spk8_13.wav	208	3	1.53958320618	10	0.5	0.370292887029289	0.5	3.5
10_8	10	C	4	8	other	spk8_4.wav	48	3	0.45284986496	10	0.5	-0.299163179916318	0.5	3.5
10_8	10	C	40	8	other	spk8_40.wav	130	5	0.268206119537	10	0.5	0.0439330543933054	0.5	3.5
10_8	10	C	19	8	other	spk8_19.wav	172	3	2.10892510414	10	0.5	0.219665271966527	0.5	3.5
10_8	10	C	53	8	other	spk8_53.wav	25	3	1.75813794136	10	0.5	-0.395397489539749	0.5	3.5
10_8	10	C	39	8	other	spk8_39.wav	173	3	3.24364209175	10	0.5	0.223849372384937	0.5	3.5
10_8	10	C	14	8	other	spk8_14.wav	214	3	0.702522993088	10	0.5	0.395397489539749	0.5	3.5
10_8	10	C	43	8	other	spk8_43.wav	54	2	2.34162116051	10	0.5	-0.274058577405858	0.5	3.5
10_8	10	C	9	8	other	spk8_9.wav	55	2	0.620391845703	10	0.5	-0.269874476987448	0.5	3.5
10_8	10	C	56	8	other	spk8_56.wav	83	3	2.74172592163	10	0.5	-0.152719665271967	0.5	3.5
10_8	10	C	20	8	other	spk8_20.wav	84	3	0.821268081665	10	0.5	-0.148535564853557	0.5	3.5
10_8	10	C	22	8	other	spk8_22.wav	219	2	1.83814907074	10	0.5	0.416317991631799	0.5	3.5
10_8	10	C	36	8	other	spk8_36.wav	220	3	0.302901029587	10	0.5	0.420502092050209	0.5	3.5
10_8	10	C	32	8	other	spk8_32.wav	101	4	1.30448698997	10	0.5	-0.0774058577405858	0.5	3.5
10_8	10	C	18	8	other	spk8_18.wav	222	3	0.253407001495	10	0.5	0.428870292887029	0.5	3.5
10_8	10	C	44	8	other	spk8_44.wav	183	2	1.32148098946	10	0.5	0.265690376569038	0.5	3.5
10_8	10	C	1	8	other	spk8_1.wav	145	2	1.70687294006	10	0.5	0.106694560669456	0.5	3.5
10_8	10	C	3	8	other	spk8_3.wav	212	2	0.9881939888	10	0.5	0.387029288702929	0.5	3.5
10_8	10	C	52	8	other	spk8_52.wav	65	2	0.787827014923	10	0.5	-0.228033472803347	0.5	3.5
10_8	10	C	24	8	other	spk8_24.wav	66	2	1.43937301636	10	0.5	-0.223849372384937	0.5	3.5
